Stock,Date,Actual,Predicted
GOOGL,1333,103.71633911132812,104.10670791625977
GOOGL,346,58.78086853027344,58.796501846313475
GOOGL,1953,245.59934997558597,250.20303771972655
GOOGL,283,56.03660202026367,55.55988582611084
GOOGL,1043,129.42510986328125,130.4059181213379
GOOGL,531,74.8673324584961,74.3119832611084
GOOGL,1161,118.80235290527344,118.12288261413575
GOOGL,1748,184.4476318359375,182.83498733520508
GOOGL,1962,256.3822937011719,254.5964729309082
GOOGL,2002,306.57000732421875,307.31244689941406
GOOGL,213,53.89181137084961,54.08174961090088
GOOGL,352,56.50357437133789,56.84780818939209
GOOGL,326,61.54201126098633,61.45761783599853
GOOGL,1474,129.9878692626953,129.612068939209
GOOGL,556,55.48377990722656,53.191559371948244
GOOGL,964,145.12098693847656,142.50088745117188
GOOGL,1619,175.40467834472656,175.61621826171876
GOOGL,723,86.70638275146484,86.45819465637207
GOOGL,51,57.01372146606445,57.30621471405029
GOOGL,212,54.120079040527344,53.95270309448242
GOOGL,1096,114.8785171508789,115.67186149597168
GOOGL,1357,124.11225128173828,123.9966153717041
GOOGL,1458,138.056884765625,137.51390075683594
GOOGL,1414,130.3451690673828,129.59974243164064
GOOGL,1116,115.9444580078125,117.7433999633789
GOOGL,1777,199.42893981933597,197.5186360168457
GOOGL,175,58.312408447265625,58.66317085266113
GOOGL,291,55.72347259521485,55.57404273986816
GOOGL,1466,121.36302185058594,121.72858619689941
GOOGL,249,51.999610900878906,50.729517478942874
GOOGL,239,52.6844367980957,52.54858680725098
GOOGL,894,125.26305389404295,125.43628234863282
GOOGL,1896,183.29605102539065,181.4487271118164
GOOGL,902,133.7161865234375,134.83229721069335
GOOGL,25,52.721153259277344,53.1659334564209
GOOGL,774,90.26498413085938,91.38878044128418
GOOGL,65,51.09940719604492,50.594532623291016
GOOGL,1721,170.24737548828125,173.03775024414062
GOOGL,190,59.97335815429688,60.17210048675537
GOOGL,706,75.92383575439453,76.96842636108398
GOOGL,1931,234.63653564453125,233.96752563476562
GOOGL,1660,157.2832794189453,158.3236489868164
GOOGL,1153,115.44771575927734,114.10282485961915
GOOGL,1565,147.62461853027344,146.8710122680664
GOOGL,789,104.50092315673828,104.94698196411133
GOOGL,516,73.4212417602539,73.17925178527832
GOOGL,198,54.12801742553711,54.47473609924317
GOOGL,473,64.96662902832031,64.7727889251709
GOOGL,946,135.51907348632812,134.91318313598632
GOOGL,1397,118.30611419677734,120.33071174621583
GOOGL,272,54.48781204223633,54.022108764648436
GOOGL,440,60.59912872314453,60.51778472900391
GOOGL,102,53.79751968383789,53.92009494781494
GOOGL,1694,161.47181701660156,161.5779705810547
GOOGL,1598,169.96578979492188,168.81179763793946
GOOGL,1950,245.52940368652344,245.5584765625
GOOGL,222,52.333587646484375,52.081168785095215
GOOGL,368,54.84758758544922,55.08727249145508
GOOGL,1134,107.92208099365234,107.33320526123048
GOOGL,1698,165.01390075683594,164.079619140625
GOOGL,1628,175.17874145507812,175.2530909729004
GOOGL,1247,92.61026763916016,92.01126899719239
GOOGL,370,55.24260711669922,55.35948944091797
GOOGL,995,146.89163208007812,146.83265548706055
GOOGL,1265,87.35993194580078,87.99073181152343
GOOGL,1789,184.59706115722656,184.50916015625
GOOGL,748,86.37289428710938,86.42218933105468
GOOGL,308,59.929683685302734,60.12210311889648
GOOGL,485,64.25153350830078,63.9559886932373
GOOGL,604,70.5355453491211,71.3735122680664
GOOGL,1732,171.62039184570312,171.8433351135254
GOOGL,117,58.73521423339844,58.177284202575684
GOOGL,1564,145.92739868164062,145.89702377319335
GOOGL,1006,145.58697509765625,145.4033317565918
GOOGL,484,63.959747314453125,64.27575180053711
GOOGL,1328,104.55997467041016,104.92043930053711
GOOGL,652,73.58203887939453,73.80254142761231
GOOGL,747,87.20063781738281,86.80891998291015
GOOGL,1003,145.31700134277344,143.77974365234374
GOOGL,1274,99.04167175292967,97.82774063110351
GOOGL,80,50.765926361083984,50.99410369873047
GOOGL,1228,94.98233032226562,95.04238746643067
GOOGL,34,54.36423873901367,54.503740844726565
GOOGL,601,69.92962646484375,69.68300094604493
GOOGL,1337,105.17532348632812,104.86398178100586
GOOGL,384,56.775020599365234,56.940338973999026
GOOGL,1822,154.21412658691406,152.90497955322266
GOOGL,165,61.37377166748047,61.214709510803225
GOOGL,205,55.15178680419922,55.139899520874025
GOOGL,1884,175.95741271972656,175.94066528320312
GOOGL,864,119.21424865722656,119.00546272277832
GOOGL,927,142.66160583496094,142.39130020141602
GOOGL,574,60.06665802001953,59.23690399169922
GOOGL,1532,140.1014404296875,140.7438752746582
GOOGL,1977,289.9103698730469,284.3157312011719
GOOGL,1246,92.13387298583984,93.35206008911133
GOOGL,863,118.7810287475586,117.87055000305176
GOOGL,810,100.58798217773438,100.55528053283692
GOOGL,1382,119.27875518798828,118.07777885437012
GOOGL,220,52.07453536987305,52.55980770111084
GOOGL,1942,252.36492919921875,251.80259506225585
GOOGL,1459,138.6722412109375,137.14173065185548
GOOGL,1113,113.03791809082033,114.26079612731934
GOOGL,355,55.65001678466797,55.61696041107178
GOOGL,1300,89.68238830566406,89.53862846374511
GOOGL,61,49.882102966308594,49.808906631469725
GOOGL,1290,93.96998596191406,93.42082084655762
GOOGL,299,58.52083587646485,58.0500464630127
GOOGL,75,53.36627960205078,53.38086322784424
GOOGL,164,60.60012435913086,61.11294776916504
GOOGL,1952,250.26629638671875,249.14912734985353
GOOGL,1546,143.0094451904297,142.31127334594726
GOOGL,554,60.258209228515625,56.94398342132568
GOOGL,1052,130.9173126220703,130.31068801879883
GOOGL,595,68.24337768554688,69.07950752258301
GOOGL,1387,119.20928192138672,117.94069946289062
GOOGL,47,56.045536041259766,56.079706535339355
GOOGL,966,146.935791015625,144.92399169921876
GOOGL,1425,133.56085205078125,135.1053318786621
GOOGL,434,61.03086853027344,61.11609466552734
GOOGL,1287,94.29751586914062,95.1733975982666
GOOGL,78,53.287872314453125,53.59924369812012
GOOGL,1928,211.0231170654297,209.24149520874025
GOOGL,1423,128.90602111816406,127.83647720336914
GOOGL,1242,98.73399353027344,99.54377700805664
GOOGL,480,64.79244232177734,64.57939689636231
GOOGL,455,61.74745559692383,61.715053176879884
GOOGL,385,56.837547302246094,56.85737693786621
GOOGL,1935,240.2128753662109,238.3857698059082
GOOGL,32,53.2327880859375,52.94300254821778
GOOGL,1391,118.0381317138672,118.1192945098877
GOOGL,1758,195.34495544433597,194.9612336730957
GOOGL,1317,104.64930725097656,104.11241729736328
GOOGL,1781,200.08636474609372,197.6000941467285
GOOGL,811,100.77308654785156,100.71399505615234
GOOGL,975,144.6733856201172,145.56838104248047
GOOGL,1465,124.66804504394533,127.15605133056641
GOOGL,1560,138.74171447753906,138.89917266845703
GOOGL,1577,153.68878173828125,153.4554541015625
GOOGL,1618,174.0946044921875,174.2810107421875
GOOGL,1583,153.24215698242188,153.9119560241699
GOOGL,46,55.33390808105469,54.69486427307129
GOOGL,496,67.08859252929688,67.1650643157959
GOOGL,170,61.12813568115234,61.216036529541014
GOOGL,305,59.67213821411133,59.32946517944336
GOOGL,1999,312.42999267578125,316.763967590332
GOOGL,422,58.67020797729492,58.453906288146975
GOOGL,1936,240.64259338378903,239.50224044799805
GOOGL,612,71.4610595703125,71.00186828613282
GOOGL,1039,134.5096893310547,133.85076034545898
GOOGL,1416,127.73487854003906,128.2854801940918
GOOGL,1736,166.78489685058594,166.6481268310547
GOOGL,586,66.60574340820312,67.14590682983399
GOOGL,639,75.27525329589844,75.22624992370605
GOOGL,1925,207.1590881347656,207.18352615356446
GOOGL,1283,103.99424743652344,105.92125389099121
GOOGL,1737,163.92935180664062,164.65467987060546
GOOGL,416,58.1198616027832,57.93517303466797
GOOGL,187,59.25528335571289,59.2813729095459
GOOGL,708,78.70482635498047,78.66023155212402
GOOGL,1206,98.31714630126952,95.4420068359375
GOOGL,1338,103.07121276855467,104.20495025634766
GOOGL,302,59.17935180664063,59.5606880569458
GOOGL,1544,140.06173706054688,139.97037200927736
GOOGL,714,77.26023864746094,76.37702865600586
GOOGL,1463,135.47637939453125,134.30476150512695
GOOGL,1610,172.24855041503906,174.64354461669922
GOOGL,1998,320.2099914550781,317.57208740234375
GOOGL,1944,246.97845458984372,251.1426252746582
GOOGL,1973,277.35858154296875,278.4101861572266
GOOGL,986,144.4391632080078,143.9439855957031
GOOGL,177,58.14070892333984,58.552157974243165
GOOGL,1179,106.00902557373048,105.95760574340821
GOOGL,695,72.2342300415039,72.26472877502441
GOOGL,1620,173.15170288085938,175.17458221435547
GOOGL,125,55.91650772094727,55.98241455078125
GOOGL,369,54.81135940551758,54.76428619384765
GOOGL,1448,133.16384887695312,131.20195816040038
GOOGL,1568,148.94461059570312,147.92364852905274
GOOGL,41,54.78208541870117,55.39915382385254
GOOGL,1509,139.17840576171875,139.48319458007813
GOOGL,581,62.44865798950195,63.04688682556152
GOOGL,333,64.32398223876953,63.84137874603272
GOOGL,917,136.39891052246094,135.18166107177734
GOOGL,196,56.82911682128906,57.18169036865234
GOOGL,529,73.24508666992188,72.84264419555664
GOOGL,1690,159.0043182373047,158.89993789672852
GOOGL,1806,173.18174743652344,172.84380447387696
GOOGL,324,60.866607666015625,60.508940048217774
GOOGL,1204,96.45124053955078,96.12421340942383
GOOGL,268,53.79355239868164,53.6118286895752
GOOGL,1035,138.3536376953125,137.30287322998046
GOOGL,1986,299.464111328125,291.7766967773438
GOOGL,69,51.43635940551758,50.995115242004395
GOOGL,1451,134.05711364746094,133.80372100830078
GOOGL,1241,99.68679809570312,99.29059089660645
GOOGL,681,74.8757553100586,75.3648609161377
GOOGL,487,65.85044860839844,65.34822448730469
GOOGL,482,65.11451721191406,64.9501978302002
GOOGL,1420,128.1120147705078,129.20678970336914
GOOGL,707,76.97242736816406,75.98280303955079
GOOGL,585,61.16733932495117,62.70654613494873
GOOGL,981,147.80970764160156,149.4374285888672
GOOGL,429,61.53654098510742,61.26439323425293
GOOGL,1644,185.34368896484372,184.5315036010742
GOOGL,1580,158.21456909179688,156.893046875
GOOGL,481,65.15768432617188,64.69660789489745
GOOGL,452,61.68393325805664,62.0617134475708
GOOGL,1918,203.18524169921875,204.0494186401367
GOOGL,1394,123.71524810791016,125.16360229492187
GOOGL,1540,144.0515899658203,144.04049896240235
GOOGL,1589,157.93666076660156,156.94095657348632
GOOGL,1669,165.6099853515625,164.79344345092773
GOOGL,943,134.8114013671875,135.87883361816407
GOOGL,735,87.06217956542969,87.09135879516602
GOOGL,1276,94.50592803955078,94.11830917358398
GOOGL,694,73.83711242675781,73.52753166198731
GOOGL,1260,87.56836700439453,86.81512763977051
MSFT,1198,234.45782470703125,234.60679992675782
MSFT,528,170.81167602539062,173.22659652709962
MSFT,395,133.3007049560547,134.07462692260742
MSFT,1406,321.3547668457031,324.6923489379883
MSFT,435,131.662841796875,132.14167724609376
MSFT,578,170.04054260253906,171.3599430847168
MSFT,1213,240.79795837402344,238.78998413085938
MSFT,431,130.0068359375,129.95453231811524
MSFT,613,179.8322296142578,178.29191940307618
MSFT,532,175.12232971191406,177.8826969909668
MSFT,814,223.45291137695312,224.78356185913086
MSFT,1452,321.7991638183594,315.5254797363281
MSFT,653,203.63357543945312,203.71469284057616
MSFT,563,148.62835693359375,142.23800735473634
MSFT,1475,357.1394348144531,356.49030212402346
MSFT,712,204.0875244140625,204.15704513549804
MSFT,1507,369.1559143066406,370.0648153686523
MSFT,126,91.51509857177734,91.91377960205078
MSFT,1772,421.4708862304688,424.70600372314453
MSFT,464,135.9967041015625,135.86740692138673
MSFT,1895,503.84716796875,502.6785241699219
MSFT,1119,257.3340759277344,262.51426177978516
MSFT,1000,313.3033447265625,310.202783203125
MSFT,794,220.23110961914065,220.0578384399414
MSFT,1778,431.3778076171875,425.41311218261717
MSFT,1878,475.7261047363281,478.1415606689453
MSFT,1658,403.9605712890625,406.8769937133789
MSFT,540,162.7000274658203,159.06340209960936
MSFT,545,164.5089874267578,157.22307174682618
MSFT,1126,246.5951690673828,245.5310774230957
MSFT,1787,406.7494812011719,412.1015090942383
MSFT,1969,540.538330078125,537.6617584228516
MSFT,31,82.61891174316406,81.42322380065917
MSFT,1069,305.8163757324219,303.10762908935544
MSFT,1449,308.1606140136719,310.5833065795898
MSFT,809,221.8949279785156,223.07685424804689
MSFT,1321,278.112060546875,276.3504248046875
MSFT,58,80.55829620361328,81.85473594665527
MSFT,521,154.08184814453125,154.41901107788087
MSFT,939,288.3733215332031,288.93619567871093
MSFT,1366,329.6364440917969,329.20670013427736
MSFT,253,94.61262512207033,94.26847831726074
MSFT,101,91.23666381835938,90.97953704833985
MSFT,1512,365.1555786132813,367.3234829711914
MSFT,826,248.6026611328125,250.24411178588866
MSFT,300,106.76219940185548,106.45490440368653
MSFT,1554,397.4683837890625,398.403662109375
MSFT,424,131.62498474121094,131.98450820922852
MSFT,1282,258.4214172363281,254.80359756469727
MSFT,1523,392.8132019042969,391.0941809082031
MSFT,1859,453.26513671875,455.7503332519531
MSFT,766,204.40115356445312,206.56168731689453
MSFT,1542,401.3280944824219,401.8274502563477
MSFT,497,147.84373474121094,146.99352020263672
MSFT,1288,256.9563903808594,256.53233642578124
MSFT,988,319.3797302246094,325.32801940917966
MSFT,72,86.01016235351562,86.53777381896973
MSFT,277,99.20662689208984,99.39767448425293
MSFT,1796,406.03326416015625,412.8452404785156
MSFT,1949,518.7391357421875,515.3311401367188
MSFT,67,83.37661743164062,84.04858963012695
MSFT,587,170.62132263183594,171.42779373168946
MSFT,1109,255.12786865234372,254.3805857849121
MSFT,1249,251.2137756347656,253.3174607849121
MSFT,1231,236.0366058349609,234.63511627197266
MSFT,396,133.00836181640625,132.27560791015625
MSFT,1503,367.7765197753906,367.6366226196289
MSFT,1494,363.3819885253906,366.52003295898436
MSFT,113,94.02082061767578,93.68338829040528
MSFT,354,117.83352661132812,117.98273597717285
MSFT,1135,255.4486541748047,252.66576187133788
MSFT,859,240.6841735839844,241.37450775146485
MSFT,676,205.04458618164065,197.30971054077148
MSFT,572,157.21612548828125,157.48571716308595
MSFT,924,291.560546875,292.6505474853516
MSFT,1404,329.61676025390625,328.43583526611326
MSFT,1172,271.57330322265625,269.7900122070312
MSFT,1809,381.2262573242188,379.8965377807617
MSFT,1659,390.7685241699219,390.74928771972657
MSFT,413,131.33160400390625,131.38534744262697
MSFT,1443,312.24139404296875,311.36967224121094
MSFT,537,178.3045654296875,178.11911392211914
MSFT,1336,279.78631591796875,278.4888229370117
MSFT,1457,322.26129150390625,322.85628601074217
MSFT,1001,309.5394287109375,310.30381744384766
MSFT,71,86.4721908569336,86.67520393371582
MSFT,1031,303.298583984375,302.10416015625
MSFT,883,267.6463623046875,267.212326965332
MSFT,746,205.4662933349609,205.15112411499024
MSFT,1947,513.6386108398438,511.0991436767578
MSFT,1251,238.9763336181641,240.6512303161621
MSFT,1514,362.3474731445313,364.7726058959961
MSFT,1346,304.1560363769531,302.15825622558594
MSFT,1731,422.91748046875,421.273815612793
MSFT,590,172.0970001220703,173.2454850769043
MSFT,722,201.9438018798828,204.36812759399413
MSFT,1291,263.6900634765625,262.4858456420898
MSFT,1742,427.8240356445313,422.979489440918
MSFT,1253,236.1537933349609,234.62945892333985
MSFT,1089,274.6054382324219,277.48491424560547
MSFT,1915,518.7546997070312,520.8394018554687
MSFT,1547,405.0594482421875,407.52337890625
MSFT,1376,331.706787109375,332.29618377685546
MSFT,875,255.9438323974609,256.0728477478027
MSFT,1943,508.2787170410156,507.8959963989258
MSFT,1012,306.1239013671875,310.5724563598633
MSFT,488,144.0838165283203,143.7511312866211
MSFT,130,93.8816375732422,93.58489295959473
MSFT,1553,409.5805358886719,410.7843997192383
MSFT,1684,410.3455505371094,408.3569177246094
MSFT,1491,369.0081481933594,369.7521139526367
MSFT,1528,397.9959411621094,399.5290515136719
MSFT,1646,438.6021423339844,435.9945693969727
MSFT,363,124.58625793457033,126.07900520324706
MSFT,1623,436.16943359375,433.9432778930664
MSFT,1978,507.7297058105469,504.9551104736328
MSFT,258,97.55989074707033,97.63844665527344
MSFT,1263,217.1189422607422,220.19081314086915
MSFT,1194,230.2408142089844,233.00323516845702
MSFT,546,156.62579345703125,158.724931640625
MSFT,344,117.20162963867188,117.8322304534912
MSFT,1946,510.5045166015625,508.8985696411133
MSFT,672,215.8399353027344,216.55103942871094
MSFT,1063,290.0606384277344,288.90966339111327
MSFT,1576,420.0440979003906,416.879573059082
MSFT,1830,379.3164978027344,375.0653985595703
MSFT,309,110.5583724975586,110.408017578125
MSFT,1325,278.3960266113281,278.1115176391602
MSFT,767,204.04611206054688,203.60656311035157
MSFT,1421,321.5434875488281,321.5108670043945
MSFT,1388,330.892333984375,333.7732943725586
MSFT,235,101.53640747070312,103.98591400146485
MSFT,233,103.75387573242188,102.22817726135254
MSFT,1810,376.750244140625,379.26196044921875
MSFT,557,133.67129516601562,129.21709106445311
MSFT,1880,488.3915100097656,487.56255981445315
MSFT,890,272.3312683105469,272.0938977050781
MSFT,1045,271.7452087402344,276.11199279785154
MSFT,1603,411.1994018554688,410.45912872314454
MSFT,808,227.97315979003903,226.69233810424805
MSFT,717,197.5605926513672,198.3967890930176
MSFT,356,116.64519500732422,117.3543490600586
MSFT,1020,292.8389892578125,293.62543426513673
MSFT,1735,411.6235046386719,410.73430206298826
MSFT,656,202.86024475097656,203.49127899169923
MSFT,307,112.9638442993164,111.15352828979492
MSFT,1363,322.2280578613281,323.0487008666992
MSFT,1677,409.2756042480469,414.37806518554686
MSFT,1239,249.1822967529297,243.55588638305665
MSFT,782,232.6595764160156,232.30849487304687
MSFT,1286,260.5016784667969,266.0288818359375
MSFT,534,174.42922973632812,175.2419512939453
MSFT,1108,252.30960083007807,249.18636245727538
MSFT,1805,394.7736511230469,394.12435638427735
MSFT,615,187.92832946777344,186.856170501709
MSFT,122,91.3109359741211,91.34013275146485
MSFT,1358,309.3444519042969,313.8198141479492
MSFT,1319,269.4764404296875,267.68005920410155
MSFT,622,186.3148498535156,188.33433380126954
MSFT,1877,478.5561218261719,476.51466217041013
MSFT,1857,456.56353759765625,454.2795721435547
MSFT,137,98.32696533203124,98.00957420349121
MSFT,1801,394.87310791015625,390.7446221923828
MSFT,376,126.3404769897461,126.56674255371094
MSFT,318,112.6537628173828,112.71351036071778
MSFT,1573,416.0166320800781,415.23637451171874
MSFT,256,95.4920883178711,95.40599418640137
MSFT,466,136.69692993164062,136.69478759765624
MSFT,908,277.9416198730469,278.24660125732424
MSFT,111,94.31779479980467,93.93128936767579
MSFT,784,232.99546813964844,233.53150497436525
MSFT,938,284.7225036621094,286.1026272583008
MSFT,1342,299.1724853515625,298.9259274291992
MSFT,241,102.4065399169922,102.74431037902832
MSFT,1233,236.39794921875,238.3143067932129
MSFT,1831,386.3786926269531,385.5199371337891
MSFT,980,330.20703125,328.98943084716797
MSFT,214,98.9010009765625,98.95262405395508
MSFT,815,227.43460083007807,225.43387588500977
MSFT,831,248.38150024414065,250.22720001220702
MSFT,779,233.16818237304688,233.4053578186035
MSFT,418,128.275146484375,127.99043884277344
MSFT,353,118.9841537475586,120.40527587890625
MSFT,1424,318.2985534667969,317.9317678833008
MSFT,1333,282.341796875,283.9697830200195
MSFT,346,121.5965576171875,120.51426300048828
MSFT,1953,523.0010986328125,525.3953161621093
MSFT,283,100.02066040039062,100.17441871643067
MSFT,1043,279.1722106933594,279.4547122192383
MSFT,531,179.16712951660156,176.4103923034668
MSFT,1161,281.0177307128906,279.11505432128905
MSFT,1748,440.0835571289063,444.3015246582031
MSFT,1962,515.8245239257812,516.1817373657227
MSFT,2002,476.3900146484375,475.696611328125
MSFT,213,98.67739868164062,99.06894340515137
MSFT,352,119.05960083007812,119.38333740234376
MSFT,326,114.42028045654295,113.77764579772949
MSFT,1474,354.51397705078125,352.34864807128906
MSFT,556,139.545654296875,129.07654205322265
MSFT,964,312.122802734375,309.72264556884767
MSFT,1619,419.8128051757813,417.32704986572264
MSFT,723,207.24575805664065,206.25807022094727
MSFT,51,86.72166442871094,86.8305712890625
MSFT,212,99.5065460205078,100.16661407470703
MSFT,1096,266.3736877441406,268.5879272460937
MSFT,1357,315.15338134765625,314.01983032226565
MSFT,1458,327.08935546875,327.8132632446289
MSFT,1414,317.959716796875,317.0991390991211
MSFT,1116,261.1824645996094,264.6488003540039
MSFT,1777,440.8082580566406,440.55833923339844
MSFT,175,101.90082550048828,101.81329185485839
MSFT,291,105.39971923828124,104.71950340270996
MSFT,1466,322.4186706542969,325.538044128418
MSFT,249,94.0886459350586,90.2714926147461
MSFT,239,101.60188293457033,101.61522872924805
MSFT,894,269.2562866210937,268.28853118896484
MSFT,1896,509.9058532714844,508.07352661132813
MSFT,902,274.6448974609375,275.7957971191406
MSFT,25,80.93582916259766,83.23326171875
MSFT,774,223.47683715820312,224.48385696411134
MSFT,65,85.31713104248047,83.23192092895508
MSFT,1721,402.5686340332031,407.9629034423828
MSFT,190,107.70482635498048,107.2128367614746
MSFT,706,205.01585388183597,208.7388150024414
MSFT,1931,494.0752868652344,501.4869302368164
MSFT,1660,395.1790161132813,396.96248504638675
MSFT,1153,272.8348083496094,271.99148651123045
MSFT,1565,419.7578430175781,417.28178741455076
MSFT,789,234.46495056152344,233.48948959350585
MSFT,516,158.6582794189453,157.73846786499024
MSFT,198,98.6681137084961,98.63128700256348
MSFT,473,140.10345458984375,139.50024688720703
MSFT,946,279.2173767089844,274.5906362915039
MSFT,1397,340.3612365722656,346.9424349975586
MSFT,272,99.53409576416016,98.85848999023438
MSFT,440,131.55873107910156,131.15371475219726
MSFT,102,91.2830581665039,91.6262631225586
MSFT,1694,425.1762390136719,425.1365203857422
MSFT,1598,404.07232666015625,407.0210092163086
MSFT,1950,514.7765502929688,514.6139370727539
MSFT,222,98.21485900878906,99.98677917480468
MSFT,368,127.4722137451172,126.67891418457032
MSFT,1134,252.27073669433597,250.83672454833984
MSFT,1698,426.2956848144531,425.09863922119143
MSFT,1628,440.7579956054688,438.90546783447263
MSFT,1247,246.61370849609372,245.27409286499022
MSFT,370,129.16041564941406,128.85009399414062
MSFT,995,331.4358825683594,328.24284790039064
MSFT,1265,221.81658935546875,224.4898712158203
MSFT,1789,408.4271240234375,409.0239407348633
MSFT,748,210.54217529296875,211.28988037109374
MSFT,308,109.98518371582033,111.50110191345215
MSFT,485,141.76705932617188,140.55752410888672
MSFT,604,173.3496856689453,175.4896905517578
MSFT,1732,411.13812255859375,412.79082092285154
MSFT,117,93.60320281982422,93.52374610900878
MSFT,1564,415.9869689941406,413.3991540527344
MSFT,1006,330.18768310546875,330.9504144287109
MSFT,484,141.9949493408203,142.81247024536134
MSFT,1328,276.9176330566406,277.3337579345703
MSFT,652,206.7364196777344,204.8214225769043
MSFT,747,210.4078826904297,209.27372634887695
MSFT,1003,322.398681640625,318.92275482177735
MSFT,1274,236.9156188964844,237.29859909057618
MSFT,80,85.29863739013672,85.09324562072754
MSFT,1228,235.2467193603516,234.31986221313477
MSFT,34,85.01219940185547,85.55282180786133
MSFT,601,177.25450134277344,177.34864791870118
MSFT,1337,275.8797607421875,277.16808441162107
MSFT,384,130.5279083251953,130.84596755981445
MSFT,1822,373.3883056640625,370.02454254150393
MSFT,165,100.98784637451172,101.03666313171387
MSFT,205,102.13373565673828,101.80322784423828
MSFT,1884,495.66595458984375,496.07227630615233
MSFT,864,244.66531372070312,241.9283760070801
MSFT,927,290.8458251953125,291.46107482910156
MSFT,574,157.57791137695312,156.58331680297852
MSFT,1532,397.8481750488281,399.1345520019531
MSFT,1977,505.0547180175781,503.67072326660156
MSFT,1246,239.6892852783203,241.6027278137207
MSFT,863,241.75413513183597,241.65966522216797
MSFT,810,221.5390472412109,222.8896455383301
MSFT,1382,329.54803466796875,328.8959930419922
MSFT,220,99.56244659423828,99.8353224182129
MSFT,1942,513.4889526367188,514.8822262573242
MSFT,1459,326.51904296875,324.5065093994141
MSFT,1113,264.7491760253906,266.2962026977539
MSFT,355,118.5785903930664,118.53056900024414
MSFT,1300,241.1218414306641,242.52344863891602
MSFT,61,82.60041046142578,83.04105613708496
MSFT,1290,265.8146667480469,267.4992514038086
MSFT,299,106.0198745727539,105.27005020141601
MSFT,75,89.11495971679688,88.84221267700195
MSFT,164,100.20528411865234,100.0681649017334
MSFT,1952,527.5825805664062,519.5518035888672
MSFT,1546,406.3525695800781,406.229801940918
MSFT,554,151.21800231933594,144.01597549438478
MSFT,1052,281.0434875488281,285.40573516845706
MSFT,595,173.7631378173828,175.48825820922852
MSFT,1387,334.86639404296875,332.4308758544922
MSFT,47,87.25760650634766,87.33772407531738
MSFT,966,320.283935546875,315.5496380615234
MSFT,1425,322.9299621582031,318.77010955810545
MSFT,434,131.94671630859375,132.3209391784668
MSFT,1287,257.4642944335937,264.7958023071289
MSFT,78,88.10774993896484,88.52577499389649
MSFT,1928,504.1763610839844,501.8467990112305
MSFT,1423,317.5906066894531,317.15517578125
MSFT,1242,244.357666015625,245.20175689697265
MSFT,480,143.59005737304688,142.4079150390625
MSFT,455,130.990966796875,130.0289630126953
MSFT,385,130.9994659423828,130.8003659057617
MSFT,1935,500.0740661621094,500.36743316650393
MSFT,32,83.91260528564453,83.33989166259765
MSFT,1391,330.8727722167969,331.92634643554686
MSFT,1758,436.1128845214844,433.68474609375
MSFT,1317,274.7048645019531,272.1196435546875
MSFT,1781,411.95111083984375,412.71908905029295
MSFT,811,226.96331787109372,224.08503982543945
MSFT,975,321.06622314453125,321.65039489746096
MSFT,1465,334.9853820800781,338.0341976928711
MSFT,1560,409.7582092285156,409.80215728759765
MSFT,1577,419.1260986328125,420.39306884765625
MSFT,1618,419.3085021972656,414.4025610351562
MSFT,1583,409.2448425292969,411.8886737060547
MSFT,46,86.73092651367188,86.4700389099121
MSFT,496,146.57144165039062,147.01441040039063
MSFT,170,104.6491241455078,104.42728958129882
MSFT,305,110.54898071289062,110.55074684143067
MSFT,1999,483.4700012207031,481.64104248046874
MSFT,422,130.2339630126953,129.9236390686035
MSFT,1936,508.9474487304688,506.47696716308593
MSFT,612,178.72476196289062,176.40452941894532
MSFT,1039,285.4369201660156,285.2888638305664
MSFT,1416,315.0536193847656,316.89658935546873
MSFT,1736,409.8466491699219,411.99388244628904
MSFT,586,168.9266357421875,166.79156951904298
MSFT,639,198.62124633789065,197.38195220947264
MSFT,1925,505.7933349609375,503.9817398071289
MSFT,1283,252.3173370361328,253.6583758544922
MSFT,1737,413.9463806152344,412.6433856201172
MSFT,416,128.171142578125,127.85654762268067
MSFT,187,106.18628692626952,106.56644737243653
MSFT,708,205.5709381103516,206.6015252685547
MSFT,1206,228.12744140625,217.9078271484375
MSFT,1338,269.6625366210937,271.9208349609375
MSFT,302,107.67366027832033,107.68322135925293
MSFT,1544,397.6066284179688,396.148671875
MSFT,714,195.92401123046875,197.27291931152342
MSFT,1463,323.82476806640625,325.3256301879883
MSFT,1610,422.2653198242188,424.24625274658206
MSFT,1998,478.55999755859375,479.1556787109375
MSFT,1944,509.1969604492188,509.0233459472656
MSFT,1973,513.3692016601562,511.29523864746096
MSFT,986,325.7174377441406,326.91687957763673
MSFT,177,104.07150268554688,103.72897789001465
MSFT,1179,246.641357421875,247.63751068115235
MSFT,695,197.33090209960935,199.00748107910155
MSFT,1620,419.1502380371094,420.2601190185547
MSFT,125,91.5336456298828,91.0927855682373
MSFT,369,127.97208404541016,128.12023193359374
MSFT,1448,316.43023681640625,313.48897430419925
MSFT,1568,417.4183349609375,420.4306680297852
MSFT,41,86.6477279663086,87.13630569458007
MSFT,1509,369.766845703125,370.7363616943359
MSFT,581,165.20401000976562,165.2818096923828
MSFT,333,121.93741607666016,122.2605541229248
MSFT,917,293.95574951171875,293.14546966552734
MSFT,196,104.58390045166016,104.27121856689453
MSFT,529,174.353271484375,172.82500518798827
